"","V1"
"1399",0.93161
"1400",0.901914
"1401",0.814067
"1402",0.932043
"1403",0.945787
"1404",0.931372
"1405",0.845622
"1406",0.727183
"1407",0.946828
"1408",0.820234
"1409",0.962498
"1410",0.802344
"1411",0.918379
"1412",0.861745
"1413",0.85208
"1414",0.936664
"1415",0.710198
"1416",0.804627
"1417",0.717611
"1418",0.800854
"1419",0.997159
"1420",0.945652
"1421",0.817986
"1422",0.778078
"1423",0.847693
"1424",0.845622
"1425",0.848065
"1426",0.956463
"1427",0.882741
"1428",0.837938
"1429",0.877064
"1430",0.901271
"1431",0.989864
"1432",0.877975
"1433",0.953941
"1434",0.8109
"1435",0.926694
"1436",0.92409
"1437",0.777385
"1438",0.845622
"1439",0.944078
"1440",0.913791
"1441",0.98787
"1442",0.906329
"1443",0.761621
"1444",0.772921
"1445",0.810529
"1446",0.859788
"1447",0.988379
"1448",0.947476
"1449",0.819345
"1450",0.847399
"1451",0.922359
"1452",0.925727
"1453",0.901376
"1454",0.99986
"1455",0.964445
"1456",0.977461
"1457",0.948413
"1458",0.864167
"1459",0.961037
"1460",0.940203
"1461",0.942078
"1462",0.7291
"1463",0.785743
"1464",0.905049
"1465",0.990967
"1466",0.880307
"1467",0.664919
"1468",0.867969
"1469",0.927938
"1470",0.785931
"1471",0.757915
"1472",0.922918
"1473",0.81261
"1474",0.959364
"1475",0.69648
"1476",0.928333
"1477",0.853105
"1478",0.98107
"1479",0.904441
"1480",0.857599
"1481",0.958272
"1482",0.867376
"1483",0.845622
"1484",0.984006
"1485",0.814361
"1486",0.841563
"1487",0.963266
"1488",0.911212
"1489",0.977334
"1490",0.872241
"1491",0.953147
"1492",0.831115
"1493",0.900044
"1494",0.846758
"1495",0.812797
"1496",0.894518
"1497",0.896018
"1498",0.902982
"1499",0.866253
"1500",0.952679
"1501",0.727183
"1502",0.837118
"1503",0.854756
"1504",0.883336
"1505",0.855573
"1506",0.880939
"1507",0.868026
"1508",0.850606
"1509",0.861184
"1510",0.851207
"1511",0.766493
"1512",0.755134
"1513",0.848519
"1514",0.961574
"1515",0.74168
"1516",0.721615
"1517",0.893601
"1518",0.880003
"1519",0.925626
"1520",0.955362
"1521",0.964567
"1522",0.881939
"1523",0.980813
"1524",0.784594
"1525",0.919361
"1526",0.889083
"1527",0.93246
"1528",0.88555
"1529",0.962532
"1530",0.838256
"1531",0.737469
"1532",0.752552
"1533",0.958231
"1534",0.889699
"1535",0.975566
"1536",0.896338
"1537",0.923006
"1538",0.944548
"1539",0.840505
"1540",0.913743
"1541",0.873522
"1542",0.89774
"1543",0.958543
"1544",0.839505
"1545",0.875575
"1546",0.682374
"1547",0.982835
"1548",0.896909
"1549",0.838699
"1550",0.934233
"1551",0.952869
"1552",0.921243
"1553",0.704476
"1554",0.961071
"1555",0.914256
"1556",0.879398
"1557",0.985635
"1558",0.890217
"1559",0.900739
"1560",0.980677
"1561",0.884616
"1562",0.862542
"1563",0.94024
"1564",0.884948
"1565",0.89637
"1566",0.873377
"1567",0.95956
"1568",0.915823
"1569",0.733206
