"","V1"
"1201",0.996241
"1202",0.999792
"1203",0.976426
"1204",0.997454
"1205",0.998738
"1206",0.999989
"1207",0.977102
"1208",0.972055
"1209",0.991368
"1210",0.961763
"1211",0.985594
"1212",0.98224
"1213",0.999915
"1214",0.997279
"1215",0.975616
"1216",0.926223
"1217",0.993035
"1218",0.997685
"1219",0.999938
"1220",1
"1221",0.996241
"1222",0.904519
"1223",0.974669
"1224",0.956787
"1225",0.999331
"1226",0.98344
"1227",0.982071
"1228",0.948748
"1229",0.994712
"1230",0.986778
"1231",0.999418
"1232",0.994173
"1233",0.999418
"1234",0.996592
"1235",0.999253
"1236",0.99183
"1237",0.999997
"1238",0.987411
"1239",0.993501
"1240",0.983245
"1241",0.994552
"1242",0.997829
"1243",0.999715
"1244",0.995215
"1245",0.994712
"1246",0.992668
"1247",0.990847
"1248",0.992985
"1249",0.999978
"1250",0.998554
"1251",0.998129
"1252",0.999939
"1253",0.997736
"1254",0.987411
"1255",0.998752
"1256",0.999996
"1257",0.999955
"1258",0.997922
"1259",0.984794
"1260",0.986358
"1261",0.996657
"1262",0.991367
"1263",0.999854
"1264",0.998066
"1265",0.993969
"1266",0.985594
"1267",0.995669
"1268",0.995966
"1269",0.990555
"1270",0.994777
"1271",0.999796
"1272",0.999833
"1273",0.999526
"1274",0.999671
"1275",0.997355
"1276",0.995592
"1277",0.997481
"1278",0.996998
"1279",0.993671
"1280",0.993795
"1281",0.999124
"1282",0.997474
"1283",0.996931
"1284",0.998837
"1285",0.940834
"1286",0.997746
"1287",0.964555
"1288",0.999969
"1289",0.997706
"1290",0.991474
"1291",0.994148
"1292",0.998299
"1293",0.989648
"1294",0.984764
"1295",0.886884
"1296",0.993113
"1297",0.996037
"1298",0.999923
"1299",0.978842
"1300",0.999512
"1301",0.993899
"1302",0.991726
"1303",0.999287
"1304",0.980364
"1305",0.995966
"1306",0.999617
"1307",0.942428
"1308",0.98621
"1309",0.992104
"1310",0.975559
"1311",0.994712
"1312",0.998851
"1313",0.999403
"1314",0.964242
"1315",0.98597
"1316",0.973582
"1317",0.99112
"1318",0.990651
"1319",0.988021
"1320",0.999921
"1321",0.996241
"1322",0.916817
"1323",0.978842
"1324",0.996413
"1325",0.999857
"1326",0.986027
"1327",0.967845
"1328",0.9955
"1329",0.98705
"1330",0.999912
"1331",0.999735
"1332",0.899334
"1333",0.998498
"1334",0.999999
"1335",0.995615
"1336",0.998987
"1337",0.991202
"1338",0.984703
"1339",0.980364
"1340",0.996413
"1341",0.997421
"1342",0.986508
"1343",0.997355
"1344",0.999291
"1345",0.996967
"1346",0.812813
"1347",0.999956
"1348",0.999857
"1349",0.967845
"1350",0.988021
"1351",0.997159
"1352",0.946144
"1353",0.999181
"1354",0.996155
"1355",0.998192
"1356",0.996668
"1357",0.97025
"1358",0.990388
"1359",0.992104
"1360",0.996217
"1361",0.995215
"1362",0.994949
"1363",0.999962
"1364",0.986528
"1365",0.997931
"1366",0.997754
"1367",0.92768
"1368",0.999063
"1369",0.99685
"1370",0.926223
"1371",0.993743
"1372",0.997299
"1373",0.999075
"1374",0.898684
"1375",0.845419
"1376",0.992792
"1377",0.999729
"1378",0.999735
"1379",0.997204
"1380",0.993795
"1381",0.998834
"1382",0.999915
"1383",0.997618
"1384",0.999879
"1385",0.981799
"1386",0.997355
"1387",0.9857
"1388",0.999526
"1389",0.999188
"1390",0.999748
"1391",0.99879
"1392",0.990256
"1393",0.999999
"1394",0.995719
"1395",0.996283
"1396",0.98241
"1397",0.998128
"1398",0.91746
"1399",0.966347
"1400",0.99183
"1401",0.96535
"1402",0.998875
"1403",0.999403
"1404",0.972127
"1405",0.966347
"1406",0.999247
"1407",0.989751
"1408",0.965751
"1409",0.96921
"1410",0.999418
"1411",0.999093
"1412",0.996326
"1413",0.848548
"1414",0.999395
"1415",0.999605
"1416",0.978478
"1417",0.997581
"1418",0.998095
"1419",0.996066
"1420",0.997253
"1421",0.997035
