"","V1"
"1204",0.213565
"1205",0.304264
"1206",0.906141
"1207",0.406686
"1208",0.325346
"1209",0.266366
"1210",0.513396
"1211",0.715782
"1212",0.724041
"1213",0.456119
"1214",0.897167
"1215",0.31267
"1216",0.190582
"1217",0.583193
"1218",0.414662
"1219",0.23079
"1220",0.774358
"1221",0.897167
"1222",0.614803
"1223",0.444975
"1224",0.465345
"1225",0.304621
"1226",0.540051
"1227",0.714766
"1228",0.854579
"1229",0.490662
"1230",0.376508
"1231",0.43703
"1232",0.143126
"1233",0.815717
"1234",0.751122
"1235",0.428842
"1236",0.387443
"1237",0.638643
"1238",0.64075
"1239",0.163135
"1240",0.227592
"1241",0.31267
"1242",0.528977
"1243",0.681258
"1244",0.937803
"1245",0.334164
"1246",0.115232
"1247",0.55375
"1248",0.177555
"1249",0.319132
"1250",0.211209
"1251",0.158573
"1252",0.905178
"1253",0.705952
"1254",0.83141
"1255",0.190329
"1256",0.517534
"1257",0.376866
"1258",0.927915
"1259",0.21738
"1260",0.380001
"1261",0.88409
"1262",0.282612
"1263",0.32362
"1264",0.394429
"1265",0.288002
"1266",0.150415
"1267",0.134298
"1268",0.287113
"1269",0.223018
"1270",0.458205
"1271",0.332285
"1272",0.553518
"1273",0.55905
"1274",0.423036
"1275",0.353992
"1276",0.425392
"1277",0.208215
"1278",0.178944
"1279",0.478445
"1280",0.23204
"1281",0.631911
"1282",0.456119
"1283",0.35132
"1284",0.71546
"1285",0.312475
"1286",0.7375
"1287",0.433958
"1288",0.583193
"1289",0.582281
"1290",0.726236
"1291",0.488171
"1292",0.603628
"1293",0.380001
"1294",0.579642
"1295",0.35572
"1296",0.213757
"1297",0.310674
"1298",0.493082
"1299",0.819275
"1300",0.129797
"1301",0.536596
"1302",0.228546
"1303",0.56615
"1304",0.861419
"1305",0.336114
"1306",0.654709
"1307",0.600018
"1308",0.591689
"1309",0.331211
"1310",0.329451
"1311",0.331567
"1312",0.815177
"1313",0.356267
"1314",0.656803
"1315",0.329481
"1316",0.163135
"1317",0.749237
"1318",0.783923
"1319",0.453109
"1320",0.541478
"1321",0.333193
"1322",0.455864
"1323",0.187651
"1324",0.987912
"1325",0.448341
"1326",0.284495
"1327",0.230708
"1328",0.221828
"1329",0.140331
"1330",0.371666
"1331",0.328186
"1332",0.663713
"1333",0.300477
"1334",0.59554
"1335",0.357471
"1336",0.650865
"1337",0.367811
"1338",0.27102
"1339",0.184202
"1340",0.175585
"1341",0.302672
"1342",0.371834
"1343",0.669171
"1344",0.920304
"1345",0.739999
"1346",0.469939
"1347",0.408587
"1348",0.200854
"1349",0.482472
"1350",0.737666
"1351",0.923948
"1352",0.435101
"1353",0.346498
"1354",0.923608
"1355",0.724774
"1356",0.157364
"1357",0.146811
"1358",0.745006
"1359",0.630277
"1360",0.722193
"1361",0.236406
"1362",0.30032
"1363",0.125616
"1364",0.862609
"1365",0.465031
"1366",0.392709
"1367",0.795407
"1368",0.822335
"1369",0.656114
"1370",0.380001
"1371",0.333817
"1372",0.353992
"1373",0.609189
"1374",0.592994
"1375",0.427308
"1376",0.85574
"1377",0.744851
"1378",0.471847
"1379",0.734538
"1380",0.184648
"1381",0.507564
"1382",0.184753
"1383",0.554096
"1384",0.380001
"1385",0.186738
"1386",0.144565
"1387",0.505004
"1388",0.294719
"1389",0.786739
"1390",0.850965
"1391",0.898774
"1392",0.662977
"1393",0.774546
"1394",0.37349
"1395",0.432222
"1396",0.23477
"1397",0.545161
"1398",0.179032
"1399",0.163135
"1400",0.347972
"1401",0.550223
"1402",0.353992
"1403",0.888031
"1404",0.467204
"1405",0.0935583
"1406",0.296316
"1407",0.449609
"1408",0.380001
"1409",0.380001
"1410",0.363127
"1411",0.777682
"1412",0.342646
"1413",0.41878
"1414",0.304264
"1415",0.683093
"1416",0.757197
"1417",0.591596
"1418",0.884614
"1419",0.072019
"1420",0.468115
"1421",0.325055
"1422",0.916927
"1423",0.23579
"1424",0.6882
"1425",0.23288
"1426",0.822335
"1427",0.705904
"1428",0.881774
"1429",0.945461
"1430",0.31032
"1431",0.991808
"1432",0.576291
"1433",0.121908
"1434",0.435961
"1435",0.487994
"1436",0.604209
"1437",0.172251
"1438",0.906622
"1439",0.392978
"1440",0.898569
"1441",0.339466
"1442",0.684544
"1443",0.361976
"1444",0.37091
"1445",0.961123
"1446",0.419945
"1447",0.158952
"1448",0.394223
"1449",0.0611276
"1450",0.890571
"1451",0.850806
"1452",0.296433
"1453",0.660555
"1454",0.511951
"1455",0.811144
"1456",0.833715
"1457",0.366131
"1458",0.40065
"1459",0.687889
"1460",0.685729
"1461",0.522831
"1462",0.824909
"1463",0.492854
"1464",0.237765
"1465",0.268285
"1466",0.161378
"1467",0.644001
"1468",0.694643
"1469",0.586014
"1470",0.446055
"1471",0.223532
"1472",0.735622
"1473",0.456119
"1474",0.931829
"1475",0.351994
"1476",0.305793
"1477",0.370819
"1478",0.24767
"1479",0.791101
"1480",0.439008
"1481",0.637506
"1482",0.394429
"1483",0.278609
"1484",0.354041
"1485",0.100974
"1486",0.698682
"1487",0.4617
"1488",0.341349
"1489",0.366131
"1490",0.470423
"1491",0.91828
"1492",0.248336
"1493",0.684013
"1494",0.756015
"1495",0.538115
"1496",0.653287
"1497",0.493759
"1498",0.281106
"1499",0.533895
"1500",0.371656
"1501",0.456119
"1502",0.309596
"1503",0.32728
"1504",0.669171
"1505",0.389479
"1506",0.292902
"1507",0.948926
"1508",0.392759
"1509",0.353251
"1510",0.310186
"1511",0.541132
"1512",0.660936
"1513",0.513307
"1514",0.355884
"1515",0.257498
"1516",0.840852
"1517",0.797222
"1518",0.159466
"1519",0.79863
"1520",0.602961
"1521",0.322473
"1522",0.517534
"1523",0.466107
"1524",0.256393
"1525",0.217925
"1526",0.236569
"1527",0.860481
"1528",0.48933
"1529",0.4083
"1530",0.447673
"1531",0.346069
"1532",0.528345
"1533",0.472704
"1534",0.35132
"1535",0.303293
"1536",0.822506
"1537",0.527806
"1538",0.812342
"1539",0.384958
"1540",0.33974
"1541",0.227592
"1542",0.140331
"1543",0.688916
"1544",0.302672
"1545",0.730568
"1546",0.348418
"1547",0.348418
